STATION,DATE,TMAX,TMIN,TOBS
USC00186350,1/27/10,44,28,32
USC00182325,1/27/10,44,30,32
USC00186350,1/28/10,44,29,37
USC00182325,1/28/10,44,28,36
USC00186350,1/29/10,53,19,19
USC00182325,1/29/10,53,18,18
USC00186350,1/30/10,26,19,21
USC00182325,1/30/10,25,18,20
USC00186350,1/31/10,21,10,14
USC00182325,1/31/10,20,13,16
US1DCDC0011,2/1/10,,,
USC00186350,2/1/10,33,14,27
USC00182325,2/1/10,32,16,20
US1DCDC0011,2/2/10,,,
USC00186350,2/2/10,39,20,29
USC00182325,2/2/10,38,16,26
US1DCDC0011,2/3/10,,,
USC00186350,2/3/10,40,29,33
USC00182325,2/3/10,40,26,32
US1DCDC0011,2/4/10,,,
USC00186350,2/4/10,43,29,33
USC00182325,2/4/10,41,28,29
USC00186350,2/5/10,43,29,33
USC00182325,2/5/10,40,29,33
USC00182325,2/6/10,34,26,28
USC00186350,2/7/10,,10,
USC00182325,2/7/10,28,15,16
USC00186350,2/8/10,,,26
USC00182325,2/8/10,29,15,20
USC00186350,2/9/10,35,15,24
USC00182325,2/9/10,34,17,20
USC00186350,2/10/10,37,19,21
USC00182325,2/10/10,36,18,26
USC00186350,2/11/10,32,21,32
USC00182325,2/11/10,30,18,29
USC00186350,2/12/10,39,25,31
USC00182325,2/12/10,38,26,30
USC00186350,2/13/10,38,27,28
USC00182325,2/13/10,39,25,26
USC00186350,2/14/10,38,25,28
USC00182325,2/14/10,33,26,27
USC00186350,2/15/10,40,15,30
USC00182325,2/15/10,40,15,21
US1DCDC0011,2/16/10,,,
USC00186350,2/16/10,39,27,27
USC00182325,2/16/10,38,17,27
US1DCDC0011,2/17/10,,,
USC00186350,2/17/10,36,24,29
USC00182325,2/17/10,37,27,30
USC00186350,2/18/10,37,29,37
USC00182325,2/18/10,37,28,37
USC00186350,2/19/10,43,34,37
USC00182325,2/19/10,39,36,37
USC00186350,2/20/10,45,33,37
USC00182325,2/20/10,45,33,35
USC00186350,2/21/10,45,26,37
USC00182325,2/21/10,44,28,29
US1DCDC0011,2/22/10,,,
USC00186350,2/22/10,50,31,37
USC00182325,2/22/10,50,28,33
US1DCDC0011,2/23/10,,,
USC00186350,2/23/10,45,35,38
USC00182325,2/23/10,45,31,36
US1DCDC0011,2/24/10,,,
USC00186350,2/24/10,45,35,37
USC00182325,2/24/10,45,35,37
USC00186350,2/25/10,45,34,36
USC00182325,2/25/10,45,33,34
USC00186350,2/26/10,42,29,33
USC00182325,2/26/10,40,28,32
USC00186350,2/27/10,37,30,32
USC00182325,2/27/10,38,32,32
USC00186350,2/28/10,45,30,37
USC00182325,2/28/10,44,32,37
US1DCDC0011,3/1/10,,,
USC00186350,3/1/10,46,36,41
USC00182325,3/1/10,45,33,41
US1DCDC0011,3/2/10,,,
USC00186350,3/2/10,41,37,39
USC00182325,3/2/10,47,34,36
US1DCDC0011,3/3/10,,,
USC00186350,3/3/10,43,35,38
USC00182325,3/3/10,42,36,38
US1DCDC0011,3/4/10,,,
USC00186350,3/4/10,42,34,37
USC00182325,3/4/10,41,35,39
USC00186350,3/5/10,48,35,38
USC00182325,3/5/10,46,34,34
USC00186350,3/6/10,51,32,36
USC00182325,3/6/10,50,32,33
USC00186350,3/7/10,54,36,42
USC00182325,3/7/10,52,32,44
US1DCDC0011,3/8/10,,,
USC00186350,3/8/10,58,35,45
USC00182325,3/8/10,57,33,42
US1DCDC0011,3/9/10,,,
USC00186350,3/9/10,61,34,48
USC00182325,3/9/10,60,31,42
US1DCDC0011,3/10/10,,,
USC00186350,3/10/10,66,40,45
USC00182325,3/10/10,65,36,46
US1DCDC0011,3/11/10,,,
USC00186350,3/11/10,62,43,46
USC00182325,3/11/10,64,46,49
US1DCDC0011,3/12/10,,,
USC00186350,3/12/10,66,46,51
USC00182325,3/12/10,66,46,51
USC00186350,3/13/10,53,47,53
USC00182325,3/13/10,52,51,51
USC00186350,3/14/10,54,48,48
USC00182325,3/14/10,52,47,48
US1DCDC0011,3/15/10,,,
USC00186350,3/15/10,51,45,45
USC00182325,3/15/10,53,45,45
USC00186350,3/16/10,50,45,46
USC00182325,3/16/10,51,45,45
USC00186350,3/17/10,64,35,37
USC00182325,3/17/10,49,34,36
US1DCDC0011,3/18/10,,,
USC00186350,3/18/10,69,37,38
USC00182325,3/18/10,67,36,41
US1DCDC0011,3/19/10,,,
USC00186350,3/19/10,71,38,42
USC00182325,3/19/10,67,37,43
USC00186350,3/20/10,73,40,43
USC00182325,3/20/10,72,40,44
USC00186350,3/21/10,76,43,56
USC00182325,3/21/10,76,44,48
USC00186350,3/22/10,77,56,59
USC00182325,3/22/10,78,48,59
US1DCDC0010,3/23/10,,,
USC00186350,3/23/10,65,46,46
USC00182325,3/23/10,78,45,45
US1DCDC0010,3/24/10,,,
USC00186350,3/24/10,53,46,51
USC00182325,3/24/10,64,45,50
US1DCDC0010,3/25/10,,,
USC00186350,3/25/10,68,42,46
USC00182325,3/25/10,52,42,47
US1DCDC0010,3/26/10,,,
USC00186350,3/26/10,74,46,47
USC00182325,3/26/10,74,45,46
US1DCDC0010,3/27/10,,,
USC00186350,3/27/10,49,30,32
USC00182325,3/27/10,47,30,30
US1DCDC0010,3/28/10,,,
USC00186350,3/28/10,49,30,39
USC00182325,3/28/10,47,29,40
US1DCDC0010,3/29/10,,,
USC00186350,3/29/10,62,39,51
USC00182325,3/29/10,50,34,49
US1DCDC0011,3/30/10,,,
USC00186350,3/30/10,57,44,45
USC00182325,3/30/10,57,44,44
US1DCDC0010,3/31/10,,,
US1DCDC0011,3/31/10,,,
USC00186350,3/31/10,56,45,50
USC00182325,3/31/10,57,44,49
USC00186350,4/1/10,72,43,46
USC00182325,4/1/10,70,41,55
USC00186350,4/2/10,77,46,50
USC00182325,4/2/10,70,47,51
USC00186350,4/3/10,78,47,54
USC00182325,4/3/10,77,51,52
USC00186350,4/4/10,78,43,54
USC00182325,4/4/10,75,52,57
US1DCDC0011,4/5/10,,,
USC00186350,4/5/10,78,51,53
USC00182325,4/5/10,75,52,57
USC00186350,4/6/10,85,53,65
USC00182325,4/6/10,88,57,64
US1DCDC0011,4/7/10,,,
USC00186350,4/7/10,92,63,67
USC00182325,4/7/10,94,57,65
US1DCDC0011,4/8/10,,,
USC00186350,4/8/10,91,67,70
USC00182325,4/8/10,93,59,75
US1DCDC0011,4/9/10,,,
USC00186350,4/9/10,84,49,49
USC00182325,4/9/10,85,46,48
US1DCDC0009,4/9/10,,,
USC00186350,4/10/10,57,39,48
USC00182325,4/10/10,63,48,48
USC00186350,4/11/10,66,39,51
USC00182325,4/11/10,66,39,45
USC00186350,4/12/10,78,51,57
USC00182325,4/12/10,78,41,58
US1DCDC0011,4/13/10,,,
USC00186350,4/13/10,74,49,52
USC00182325,4/13/10,72,50,53
USC00186350,4/14/10,53,41,44
USC00182325,4/14/10,58,41,47
US1DCDC0011,4/15/10,,,
USC00186350,4/15/10,64,42,50
USC00182325,4/15/10,64,41,46
US1DCDC0011,4/16/10,,,
USC00186350,4/16/10,76,50,63
USC00182325,4/16/10,77,46,61
USC00186350,4/17/10,85,58,59
USC00182325,4/17/10,85,52,57
USC00186350,4/18/10,65,38,44
USC00182325,4/18/10,71,36,41
US1DCDC0011,4/19/10,,,
USC00186350,4/19/10,58,44,47
USC00182325,4/19/10,57,41,50
US1DCDC0011,4/20/10,,,
USC00186350,4/20/10,67,42,49
USC00182325,4/20/10,66,41,47
USC00186350,4/21/10,,,
USC00182325,4/21/10,68,47,54
US1DCDC0011,4/22/10,,,
USC00186350,4/22/10,62,50,52
USC00182325,4/22/10,56,49,54
US1DCDC0009,4/22/10,,,
US1DCDC0011,4/23/10,,,
USC00186350,4/23/10,75,49,55
USC00182325,4/23/10,72,53,59
USC00186350,4/24/10,73,50,56
USC00182325,4/24/10,71,47,57
US1DCDC0009,4/24/10,,,
USC00186350,4/25/10,68,52,
USC00182325,4/25/10,61,49,54
US1DCDC0009,4/25/10,,,
US1DCDC0011,4/26/10,,,
USC00186350,4/26/10,78,54,59
USC00182325,4/26/10,79,52,54
US1DCDC0011,4/27/10,,,
USC00186350,4/27/10,63,55,57
USC00182325,4/27/10,63,52,54
US1DCDC0011,4/28/10,,,
USC00186350,4/28/10,64,42,44
USC00182325,4/28/10,63,37,46
US1DCDC0011,4/29/10,,,
USC00186350,4/29/10,60,40,51
USC00182325,4/29/10,59,37,53
USC00186350,4/30/10,73,44,51
USC00182325,4/30/10,63,44,51
USC00186350,5/1/10,84,51,67
USC00182325,5/1/10,86,51,65
USC00186350,5/2/10,89,66,75
USC00182325,5/2/10,90,65,74
US1DCDC0009,5/2/10,,,
USC00186350,5/3/10,90,63,73
USC00182325,5/3/10,88,71,72
US1DCDC0009,5/3/10,,,
USC00186350,5/4/10,82,66,73
USC00182325,5/4/10,82,66,71
USC00186350,5/5/10,83,54,63
USC00182325,5/5/10,82,53,64
USC00186350,5/6/10,83,63,71
USC00182325,5/6/10,84,53,72
USC00186350,5/7/10,82,51,59
USC00182325,5/7/10,81,51,59
USC00186350,5/8/10,77,50,72
USC00182325,5/8/10,77,51,72
USC00186350,5/9/10,77,47,49
USC00182325,5/9/10,78,59,59
USC00186350,5/10/10,62,43,48
USC00182325,5/10/10,61,38,48
USC00186350,5/11/10,65,41,52
USC00182325,5/11/10,64,41,52
USC00186350,5/12/10,61,50,61
USC00182325,5/12/10,60,41,60
US1DCDC0009,5/12/10,,,
USC00186350,5/13/10,80,52,52
USC00182325,5/13/10,80,51,51
USC00186350,5/14/10,62,52,62
USC00182325,5/14/10,62,51,62
USC00186350,5/15/10,87,62,68
USC00182325,5/15/10,89,58,67
USC00186350,5/16/10,79,55,60
USC00182325,5/16/10,77,57,62
USC00186350,5/17/10,74,57,59
USC00182325,5/17/10,77,59,59
USC00186350,5/18/10,64,52,55
USC00182325,5/18/10,67,51,53
US1DCDC0009,5/18/10,,,
USC00186350,5/19/10,57,49,55
USC00182325,5/19/10,56,51,53
US1DCDC0009,5/19/10,,,
USC00186350,5/20/10,65,51,61
USC00182325,5/20/10,65,48,56
USC00186350,5/21/10,82,56,65
USC00182325,5/21/10,81,55,64
USC00186350,5/22/10,86,64,65
USC00182325,5/22/10,88,55,65
USC00186350,5/23/10,79,65,67
USC00182325,5/23/10,79,64,65
US1DCDC0009,5/23/10,,,
USC00186350,5/24/10,73,65,65
USC00182325,5/24/10,73,64,67
USC00186350,5/25/10,79,65,66
USC00182325,5/25/10,77,64,66
USC00186350,5/26/10,80,60,71
USC00182325,5/26/10,80,60,69
USC00186350,5/27/10,89,67,77
USC00182325,5/27/10,88,60,73
USC00186350,5/28/10,92,63,66
USC00182325,5/28/10,92,64,65
USC00186350,5/29/10,75,63,66
USC00182325,5/29/10,81,64,67
USC00186350,5/30/10,81,65,75
USC00182325,5/30/10,81,65,71
USC00186350,5/31/10,88,67,76
USC00182325,5/31/10,88,66,80
USC00186350,6/1/10,92,72,74
USC00182325,6/1/10,93,66,74
USC00186350,6/2/10,86,67,76
USC00182325,6/2/10,85,67,73
US1DCDC0009,6/2/10,,,
USC00186350,6/3/10,89,73,76
USC00182325,6/3/10,85,67,77
USC00186350,6/4/10,90,69,75
USC00182325,6/4/10,90,68,77
USC00186350,6/5/10,89,72,78
USC00182325,6/5/10,92,69,80
USC00186350,6/6/10,92,73,80
USC00182325,6/6/10,90,70,80
USC00186350,6/7/10,89,61,65
USC00182325,6/7/10,90,72,73
USC00186350,6/8/10,78,59,63
USC00182325,6/8/10,77,59,62
USC00186350,6/9/10,80,61,65
USC00182325,6/9/10,78,55,65
USC00186350,6/10/10,72,63,66
USC00182325,6/10/10,73,65,70
USC00186350,6/11/10,89,65,71
USC00182325,6/11/10,89,66,70
USC00186350,6/12/10,86,67,74
USC00182325,6/12/10,86,69,74
USC00186350,6/13/10,92,73,84
USC00182325,6/13/10,93,69,79
USC00186350,6/14/10,92,73,78
USC00182325,6/14/10,90,74,77
USC00186350,6/15/10,89,69,73
USC00182325,6/15/10,89,74,74
USC00186350,6/16/10,82,70,71
USC00182325,6/16/10,80,71,72
USC00186350,6/17/10,82,68,77
USC00182325,6/17/10,80,71,76
USC00186350,6/18/10,86,60,68
USC00182325,6/18/10,84,66,67
USC00186350,6/19/10,86,66,73
USC00182325,6/19/10,85,60,74
USC00186350,6/20/10,92,73,87
USC00182325,6/20/10,93,66,78
USC00186350,6/21/10,92,73,79
USC00182325,6/21/10,91,70,76
USC00186350,6/22/10,91,69,77
USC00182325,6/22/10,90,69,82
USC00186350,6/23/10,94,71,80
USC00182325,6/23/10,95,71,81
USC00186350,6/24/10,96,78,84
USC00182325,6/24/10,95,71,85
USC00186350,6/25/10,97,75,78
USC00182325,6/25/10,99,72,75
USC00186350,6/26/10,90,69,79
USC00182325,6/26/10,89,68,73
USC00186350,6/27/10,93,71,83
USC00182325,6/27/10,92,70,78
USC00186350,6/28/10,97,81,85
USC00182325,6/28/10,100,78,85
USC00186350,6/29/10,94,74,79
USC00182325,6/29/10,96,76,77
US1DCDC0009,6/29/10,,,
USC00186350,6/30/10,91,65,66
USC00182325,6/30/10,80,64,65
USC00186350,7/1/10,81,64,67
USC00182325,7/1/10,81,64,64
USC00186350,7/2/10,81,57,69
USC00182325,7/2/10,80,64,64
USC00186350,7/3/10,82,61,70
USC00182325,7/3/10,82,56,67
USC00186350,7/4/10,88,63,74
USC00182325,7/4/10,89,58,73
USC00186350,7/5/10,96,69,77
USC00182325,7/5/10,96,68,75
USC00186350,7/6/10,98,74,83
USC00182325,7/6/10,96,68,78
USC00186350,7/7/10,101,76,86
USC00182325,7/7/10,102,72,80
USC00186350,7/8/10,101,78,86
USC00182325,7/8/10,102,75,83
USC00186350,7/9/10,95,73,78
USC00182325,7/9/10,100,74,80
USC00186350,7/10/10,93,75,76
USC00182325,7/10/10,94,73,74
USC00186350,7/11/10,,,
USC00182325,7/11/10,90,72,73
USC00186350,7/12/10,,,75
USC00182325,7/12/10,91,68,78
US1DCDC0009,7/12/10,,,
USC00186350,7/13/10,87,72,75
USC00182325,7/13/10,90,68,73
US1DCDC0009,7/13/10,,,
USC00186350,7/14/10,88,73,73
USC00182325,7/14/10,87,71,72
US1DCDC0009,7/14/10,,,
USC00186350,7/15/10,88,71,79
USC00182325,7/15/10,88,71,76
USC00186350,7/16/10,92,74,80
USC00182325,7/16/10,93,71,80
USC00186350,7/17/10,96,74,77
USC00182325,7/17/10,97,73,76
USC00186350,7/18/10,93,75,80
USC00182325,7/18/10,96,73,78
USC00186350,7/19/10,94,73,78
USC00182325,7/19/10,94,73,77
USC00186350,7/20/10,91,72,80
USC00182325,7/20/10,94,71,78
USC00186350,7/21/10,92,75,86
USC00182325,7/21/10,93,75,79
USC00186350,7/22/10,92,79,82
USC00182325,7/22/10,91,76,79
USC00186350,7/23/10,95,73,81
USC00182325,7/23/10,94,76,78
USC00186350,7/24/10,98,81,85
USC00182325,7/24/10,98,78,87
USC00186350,7/25/10,101,81,86
USC00182325,7/25/10,100,78,82
USC00186350,7/26/10,,,
USC00182325,7/26/10,100,71,74
USC00186350,7/27/10,88,66,76
USC00182325,7/27/10,88,71,73
USC00186350,7/28/10,88,74,77
USC00182325,7/28/10,88,67,76
USC00186350,7/29/10,93,77,82
USC00182325,7/29/10,94,74,81
USC00186350,7/30/10,93,68,71
USC00182325,7/30/10,94,66,71
US1DCDC0009,7/30/10,,,
USC00186350,7/31/10,85,66,72
USC00182325,7/31/10,85,66,69
USC00186350,8/1/10,87,68,71
USC00182325,8/1/10,87,66,68
US1DCDC0009,8/1/10,,,
USC00186350,8/2/10,82,69,70
USC00182325,8/2/10,86,67,72
US1DCDC0009,8/2/10,,,
USC00186350,8/3/10,84,70,75
USC00182325,8/3/10,82,72,75
USC00186350,8/4/10,88,75,77
USC00182325,8/4/10,86,73,76
US1DCDC0009,8/4/10,,,
USC00186350,8/5/10,94,75,78
USC00182325,8/5/10,93,72,77
USC00186350,8/6/10,95,71,73
USC00182325,8/6/10,95,72,72
US1DCDC0009,8/6/10,,,
USC00186350,8/7/10,91,64,72
USC00182325,8/7/10,88,64,68
USC00186350,8/8/10,88,65,75
USC00182325,8/8/10,88,65,74
USC00186350,8/9/10,92,73,80
USC00182325,8/9/10,91,72,76
USC00186350,8/10/10,94,77,81
USC00182325,8/10/10,94,72,78
USC00186350,8/11/10,98,77,82
USC00182325,8/11/10,97,74,79
USC00186350,8/12/10,96,73,73
USC00182325,8/12/10,94,71,72
US1DCDC0009,8/12/10,,,
USC00186350,8/13/10,88,72,72
USC00182325,8/13/10,85,71,71
USC00186350,8/14/10,79,66,71
USC00182325,8/14/10,85,70,70
USC00186350,8/15/10,82,71,75
USC00182325,8/15/10,83,66,75
USC00186350,8/16/10,79,71,76
USC00182325,8/16/10,82,70,76
US1DCDC0009,8/16/10,,,
USC00186350,8/17/10,93,73,78
USC00182325,8/17/10,94,73,76
USC00186350,8/18/10,92,68,68
USC00182325,8/18/10,88,66,66
US1DCDC0009,8/18/10,,,
USC00186350,8/19/10,73,68,73
USC00182325,8/19/10,88,66,71
USC00186350,8/20/10,88,68,75
USC00182325,8/20/10,88,68,73
USC00186350,8/21/10,92,71,75
USC00182325,8/21/10,91,71,74
USC00186350,8/22/10,89,75,76
USC00182325,8/22/10,90,71,76
US1DCDC0009,8/22/10,,,
USC00186350,8/23/10,89,74,74
USC00182325,8/23/10,87,69,71
US1DCDC0009,8/23/10,,,
USC00186350,8/24/10,86,66,66
USC00182325,8/24/10,87,66,66
USC00186350,8/25/10,73,65,68
USC00182325,8/25/10,81,64,68
USC00186350,8/26/10,81,66,69
USC00182325,8/26/10,81,61,70
USC00186350,8/27/10,86,61,66
USC00182325,8/27/10,85,61,71
USC00186350,8/28/10,83,64,69
USC00182325,8/28/10,80,64,65
USC00186350,8/29/10,87,64,68
USC00182325,8/29/10,85,65,66
USC00186350,8/30/10,93,67,71
USC00182325,8/30/10,90,66,72
USC00186350,8/31/10,95,65,71
USC00182325,8/31/10,93,67,69
USC00186350,9/1/10,95,70,77
USC00182325,9/1/10,92,69,76
USC00186350,9/2/10,96,73,77
USC00182325,9/2/10,96,69,78
USC00186350,9/3/10,94,74,75
USC00182325,9/3/10,93,72,74
USC00186350,9/4/10,88,71,72
USC00182325,9/4/10,93,72,72
USC00186350,9/5/10,82,56,66
USC00182325,9/5/10,87,68,68
USC00186350,9/6/10,80,59,67
USC00182325,9/6/10,80,56,59
USC00186350,9/7/10,86,66,70
USC00182325,9/7/10,85,59,70
USC00186350,9/8/10,92,70,75
USC00182325,9/8/10,92,70,75
USC00186350,9/9/10,93,63,64
USC00182325,9/9/10,89,57,65
USC00186350,9/10/10,79,59,61
USC00182325,9/10/10,89,53,62
USC00186350,9/11/10,76,52,57
USC00182325,9/11/10,72,51,62
USC00186350,9/12/10,80,56,68
USC00182325,9/12/10,80,62,63
USC00186350,9/13/10,70,58,60
USC00182325,9/13/10,70,59,60
USC00186350,9/14/10,83,60,66
USC00182325,9/14/10,84,60,63
USC00186350,9/15/10,81,55,59
USC00182325,9/15/10,83,55,57
USC00186350,9/16/10,85,59,66
USC00182325,9/16/10,84,57,63
USC00186350,9/17/10,89,65,69
USC00182325,9/17/10,88,60,63
USC00186350,9/18/10,79,55,56
USC00182325,9/18/10,79,53,60
USC00186350,9/19/10,78,55,57
USC00182325,9/19/10,76,56,59
US1DCDC0011,9/20/10,,,
USC00186350,9/20/10,86,57,67
USC00182325,9/20/10,80,59,65
USC00186350,9/21/10,79,49,50
USC00182325,9/21/10,77,49,55
USC00186350,9/22/10,80,50,68
USC00182325,9/22/10,79,55,68
USC00186350,9/23/10,93,68,69
USC00182325,9/23/10,93,67,70
USC00186350,9/24/10,93,68,69
USC00182325,9/24/10,85,68,72
USC00186350,9/25/10,96,69,74
USC00182325,9/25/10,96,71,73
USC00186350,9/26/10,91,66,66
USC00182325,9/26/10,87,61,62
USC00186350,9/27/10,73,61,67
USC00182325,9/27/10,70,62,67
US1DCDC0009,9/27/10,,,
USC00186350,9/28/10,78,67,73
USC00182325,9/28/10,76,62,71
US1DCDC0009,9/28/10,,,
USC00186350,9/29/10,82,56,58
USC00182325,9/29/10,79,55,56
USC00186350,9/30/10,70,58,70
USC00182325,9/30/10,79,55,70
US1DCDC0009,9/30/10,,,
USC00186350,10/1/10,80,60,62
USC00182325,10/1/10,78,59,63
US1DCDC0009,10/1/10,,,
USC00186350,10/2/10,73,47,58
USC00182325,10/2/10,69,47,49
USC00186350,10/3/10,70,49,53
USC00182325,10/3/10,69,48,51
USC00186350,10/4/10,65,51,51
USC00182325,10/4/10,62,50,50
US1DCDC0009,10/4/10,,,
USC00186350,10/5/10,55,49,51
USC00182325,10/5/10,62,46,51
USC00186350,10/6/10,60,51,52
USC00182325,10/6/10,60,50,52
USC00186350,10/7/10,61,51,54
USC00182325,10/7/10,60,48,52
US1DCDC0009,10/7/10,,,
USC00186350,10/8/10,75,46,48
USC00182325,10/8/10,74,46,48
USC00186350,10/9/10,78,48,53
USC00182325,10/9/10,75,48,49
USC00186350,10/10/10,81,50,52
USC00182325,10/10/10,80,49,50
USC00186350,10/11/10,77,52,65
USC00182325,10/11/10,79,49,56
US1DCDC0011,10/12/10,,,
USC00186350,10/12/10,86,59,59
USC00182325,10/12/10,85,56,58
US1DCDC0011,10/13/10,,,
USC00186350,10/13/10,82,51,52
USC00182325,10/13/10,81,50,53
USC00186350,10/14/10,69,49,55
USC00182325,10/14/10,77,48,57
US1DCDC0009,10/14/10,,,
USC00186350,10/15/10,,,53
USC00182325,10/15/10,65,45,48
US1DCDC0009,10/15/10,,,
USC00186350,10/16/10,65,50,58
USC00182325,10/16/10,59,48,50
USC00186350,10/17/10,70,43,50
USC00182325,10/17/10,64,43,44
US1DCDC0011,10/18/10,,,
USC00186350,10/18/10,78,45,48
USC00182325,10/18/10,77,43,47
US1DCDC0011,10/19/10,,,
USC00186350,10/19/10,69,47,52
USC00182325,10/19/10,62,47,50
US1DCDC0011,10/20/10,,,
USC00186350,10/20/10,65,49,51
USC00182325,10/20/10,63,49,49
US1DCDC0011,10/21/10,,,
USC00186350,10/21/10,61,48,53
USC00182325,10/21/10,57,47,50
US1DCDC0011,10/22/10,,,
USC00186350,10/22/10,68,44,50
USC00182325,10/22/10,62,41,49
USC00186350,10/23/10,61,41,46
USC00182325,10/23/10,56,38,39
USC00186350,10/24/10,74,44,57
USC00182325,10/24/10,71,37,49
USC00186350,10/25/10,76,55,61
USC00182325,10/25/10,71,48,53
USC00186350,10/26/10,76,60,65
USC00182325,10/26/10,74,53,64
USC00186350,10/27/10,78,64,71
USC00182325,10/27/10,75,64,71
US1DCDC0009,10/27/10,,,
USC00186350,10/28/10,77,64,65
USC00182325,10/28/10,74,62,62
US1DCDC0009,10/28/10,,,
USC00186350,10/29/10,80,49,50
USC00182325,10/29/10,73,47,47
USC00186350,10/30/10,58,38,40
USC00182325,10/30/10,52,36,36
USC00186350,10/31/10,62,39,43
USC00182325,10/31/10,57,36,42
USC00186350,11/1/10,65,36,39
USC00182325,11/1/10,59,36,42
USC00186350,11/2/10,53,35,35
USC00182325,11/2/10,50,33,33
USC00186350,11/3/10,52,35,35
USC00182325,11/3/10,52,33,35
USC00186350,11/4/10,60,35,50
USC00182325,11/4/10,56,34,48
US1DCDC0009,11/4/10,,,
USC00186350,11/5/10,53,44,47
USC00182325,11/5/10,53,44,44
US1DCDC0009,11/5/10,,,
USC00186350,11/6/10,59,35,39
USC00182325,11/6/10,52,34,35
US1DCDC0009,11/6/10,,,
USC00186350,11/7/10,55,34,39
USC00182325,11/7/10,53,33,38
US1DCDC0009,11/7/10,,,
USC00186350,11/8/10,55,38,43
USC00182325,11/8/10,49,34,40
US1DCDC0009,11/8/10,,,
USC00186350,11/9/10,65,41,47
USC00182325,11/9/10,61,34,48
US1DCDC0009,11/9/10,,,
USC00186350,11/10/10,65,44,51
USC00182325,11/10/10,61,41,48
US1DCDC0009,11/10/10,,,
USC00186350,11/11/10,64,39,49
USC00182325,11/11/10,63,35,38
US1DCDC0009,11/11/10,,,
USC00186350,11/12/10,63,28,37
USC00182325,11/12/10,61,34,34
US1DCDC0009,11/12/10,,,
USC00186350,11/13/10,64,37,39
USC00182325,11/13/10,59,32,33
US1DCDC0009,11/13/10,,,
USC00186350,11/14/10,,,
USC00182325,11/14/10,61,33,35
US1DCDC0009,11/14/10,,,
USC00186350,11/15/10,,,47
USC00182325,11/15/10,65,34,46
US1DCDC0009,11/15/10,,,
USC00186350,11/16/10,60,47,50
USC00182325,11/16/10,54,46,49
US1DCDC0009,11/16/10,,,
USC00186350,11/17/10,64,49,57
USC00182325,11/17/10,57,49,57
US1DCDC0009,11/17/10,,,
USC00186350,11/18/10,63,37,40
USC00182325,11/18/10,64,37,37
US1DCDC0009,11/18/10,,,
USC00186350,11/19/10,58,33,43
USC00182325,11/19/10,57,33,44
US1DCDC0009,11/19/10,,,
USC00186350,11/20/10,53,33,41
USC00182325,11/20/10,49,34,39
US1DCDC0009,11/20/10,,,
USC00186350,11/21/10,66,37,42
USC00182325,11/21/10,65,36,39
US1DCDC0009,11/21/10,,,
USC00186350,11/22/10,57,42,49
USC00182325,11/22/10,53,38,49
US1DCDC0009,11/22/10,,,
USC00186350,11/23/10,65,47,54
USC00182325,11/23/10,60,45,57
US1DCDC0009,11/23/10,,,
USC00186350,11/24/10,68,40,40
USC00182325,11/24/10,62,39,40
US1DCDC0009,11/24/10,,,
USC00186350,11/25/10,,,
USC00182325,11/25/10,46,39,42
USC00186350,11/26/10,61,38,59
USC00182325,11/26/10,60,42,60
USC00186350,11/27/10,,,
USC00182325,11/27/10,60,30,31
USC00186350,11/28/10,,,
USC00182325,11/28/10,41,27,29
USC00186350,11/29/10,48,26,29
USC00182325,11/29/10,45,27,28
US1DCDC0009,11/29/10,,,
USC00186350,11/30/10,,,
USC00182325,11/30/10,49,28,48
US1DCDC0009,11/30/10,,,
USC00186350,12/1/10,66,48,65
USC00182325,12/1/10,64,48,63
US1DCDC0009,12/1/10,,,
USC00186350,12/2/10,65,27,37
USC00182325,12/2/10,64,28,38
US1DCDC0009,12/2/10,,,
USC00186350,12/3/10,43,31,35
USC00182325,12/3/10,41,31,33
USC00186350,12/4/10,41,29,32
USC00182325,12/4/10,38,27,29
USC00186350,12/5/10,44,28,34
USC00182325,12/5/10,40,29,32
USC00186350,12/6/10,41,29,33
USC00182325,12/6/10,35,28,32
USC00186350,12/7/10,37,26,28
USC00182325,12/7/10,36,29,29
USC00186350,12/8/10,36,24,26
USC00182325,12/8/10,31,24,30
USC00186350,12/9/10,37,23,27
USC00182325,12/9/10,35,18,21
USC00186350,12/10/10,38,20,31
USC00182325,12/10/10,35,21,29
USC00186350,12/11/10,41,26,31
USC00182325,12/11/10,37,25,27
USC00186350,12/12/10,46,28,42
USC00182325,12/12/10,43,27,38
USC00186350,12/13/10,47,30,33
USC00182325,12/13/10,44,31,31
USC00186350,12/14/10,37,19,21
USC00182325,12/14/10,31,19,21
USC00186350,12/15/10,27,19,22
USC00182325,12/15/10,27,19,21
USC00186350,12/16/10,33,17,23
USC00182325,12/16/10,29,19,21
USC00186350,12/17/10,29,20,27
USC00182325,12/17/10,29,18,26
USC00186350,12/18/10,38,20,25
USC00182325,12/18/10,37,19,20
USC00186350,12/19/10,40,24,30
USC00182325,12/19/10,34,20,27
USC00186350,12/20/10,39,21,28
USC00182325,12/20/10,32,23,28
USC00186350,12/21/10,37,26,28
USC00182325,12/21/10,34,26,26
USC00186350,12/22/10,40,27,35
USC00182325,12/22/10,35,26,33
USC00186350,12/23/10,45,30,33
USC00182325,12/23/10,40,30,32
USC00186350,12/24/10,43,29,31
USC00182325,12/24/10,39,29,29
USC00186350,12/25/10,41,29,32
